5.504000244140625664e-07	5.446810405198455625e+14	1.378336794096607836e-09
5.514000244140625357e-07	5.436932258364881875e+14	9.925985531333304004e-10
5.524000244140625049e-07	5.427089876000521875e+14	1.566354684343043808e-09
5.534000244140625801e-07	5.417283064224995625e+14	3.486241395159999746e-09
5.544000244140625493e-07	5.407511630556769375e+14	3.330710777762370284e-09
5.554000244140625186e-07	5.397775383900565625e+14	4.678837890164830477e-09
5.564000244140625937e-07	5.388074134534905000e+14	3.204086714949901179e-09
5.574000244140624571e-07	5.378407694099782500e+14	2.638482425662022547e-09
5.584000244140624263e-07	5.368775875584474375e+14	1.906092004218600649e-09
5.594000244140623956e-07	5.359178493315483750e+14	2.111710275667472328e-09
5.604000244140624707e-07	5.349615362944604375e+14	3.800478113567206619e-09
5.614000244140624399e-07	5.340086301437120625e+14	3.806995833046893751e-09
5.624000244140624092e-07	5.330591127060126875e+14	2.244749264016826836e-09
5.634000244140624843e-07	5.321129659370976250e+14	1.518583598852405706e-10
5.644000244140624536e-07	5.311701719205851250e+14	1.009509151738977433e-10
5.654000244140624228e-07	5.302307128668451875e+14	5.335964079854906756e-10
5.664000244140624979e-07	5.292945711118808125e+14	2.674410786478179771e-09
5.674000244140624672e-07	5.283617291162209375e+14	2.691602291888506026e-09
5.684000244140624364e-07	5.274321694638248750e+14	4.331647155238135653e-09
5.694000244140624057e-07	5.265058748609987500e+14	3.668132718665644293e-09
5.704000244140624808e-07	5.255828281353226250e+14	3.442150449002144614e-09
5.714000244140624501e-07	5.246630122345895000e+14	2.083193251656766585e-09
5.724000244140624193e-07	5.237464102257554375e+14	5.507625149172871541e-09
5.734000244140624944e-07	5.228330052939001875e+14	8.720309521798200056e-09
5.744000244140624637e-07	5.219227807411988750e+14	8.150396559053384308e-09
5.754000244140624329e-07	5.210157199859048750e+14	7.747101832358487493e-09
5.764000244140625081e-07	5.201118065613425625e+14	7.942868618034246166e-09
5.774000244140624773e-07	5.192110241149110000e+14	1.271069258120318920e-08
5.784000244140624466e-07	5.183133564070977500e+14	7.425043013181680538e-09
5.794000244140624158e-07	5.174187873105029375e+14	8.891844526738371312e-09
5.804000244140624910e-07	5.165273008088735625e+14	8.878744230675595126e-09
5.814000244140624602e-07	5.156388809961475000e+14	1.113732417124296494e-08
5.824000244140624295e-07	5.147535120755075625e+14	5.940050319528225556e-09
5.834000244140625046e-07	5.138711783584452500e+14	1.192931290796937496e-08
5.844000244140624738e-07	5.129918642638340000e+14	2.891189252009846219e-08
5.854000244140624431e-07	5.121155543170120625e+14	2.895189522903016809e-08
5.864000244140625182e-07	5.112422331488748125e+14	2.281870871412508719e-08
5.874000244140624875e-07	5.103718854949760000e+14	1.304342326641864990e-08
5.884000244140624567e-07	5.095044961946386875e+14	1.457870853960458793e-08
5.894000244140624260e-07	5.086400501900746875e+14	1.072726664581957030e-08
5.904000244140625011e-07	5.077785325255135000e+14	2.728164736498300529e-08
5.914000244140624703e-07	5.069199283463395625e+14	2.813608007121110243e-08
5.924000244140624396e-07	5.060642228982384375e+14	3.508217174940839751e-08
5.934000244140625147e-07	5.052114015263520000e+14	3.223915854487087647e-08
5.944000244140624840e-07	5.043614496744415625e+14	3.109592202477109235e-08
5.954000244140624532e-07	5.035143528840596875e+14	3.109391620280396042e-08
5.964000244140625283e-07	5.026700967937304375e+14	1.650408365751181354e-08
5.974000244140624976e-07	5.018286671381378750e+14	2.812841656648012953e-08
5.984000244140624668e-07	5.009900497473222500e+14	4.073080588435768233e-08
5.994000244140624361e-07	5.001542305458848125e+14	4.321283037246687982e-08
6.004000244140625112e-07	4.993211955522004375e+14	7.116484420023678106e-08
6.014000244140624805e-07	4.984909308776376250e+14	5.451443072918359801e-08
6.024000244140624497e-07	4.976634227257870000e+14	3.865911236413467787e-08
6.034000244140625249e-07	4.968386573916970000e+14	3.836567807268871883e-08
6.044000244140624941e-07	4.960166212611171875e+14	3.898366301540999959e-08
6.054000244140624634e-07	4.951973008097491875e+14	3.644446891952115562e-08
6.064000244140625385e-07	4.943806826025051250e+14	3.627978670593637858e-08
6.074000244140625077e-07	4.935667532927731875e+14	4.260076627823562281e-08
6.084000244140624770e-07	4.927554996216903750e+14	4.676048927864231103e-08
6.094000244140624462e-07	4.919469084174227500e+14	5.820152508710577607e-08
6.104000244140625214e-07	4.911409665944524375e+14	6.960598830327086004e-08
6.114000244140624906e-07	4.903376611528716250e+14	6.885450130313893700e-08
