5.507899780273437558e-07	5.442954119711976875e+14	8.684014201914026222e-09
5.517899780273437250e-07	5.433089942513306875e+14	1.137892504615752994e-08
5.527899780273438002e-07	5.423261454012300625e+14	1.317502812062785330e-09
5.537899780273437694e-07	5.413468460875569375e+14	7.176641688565958770e-09
5.547899780273437387e-07	5.403710771163646250e+14	9.921904437197063507e-09
5.557899780273437079e-07	5.393988194318445000e+14	7.242956151551843760e-09
5.567899780273437831e-07	5.384300541150855625e+14	7.883313519332976970e-09
5.577899780273437523e-07	5.374647623828474375e+14	1.907923582727583389e-09
5.587899780273437216e-07	5.365029255863461250e+14	1.041715224673253034e-08
5.597899780273437967e-07	5.355445252100533125e+14	1.061990445443286615e-08
5.607899780273437659e-07	5.345895428705081250e+14	4.613250910378386935e-10
5.617899780273437352e-07	5.336379603151416875e+14	3.789499176748991452e-09
5.627899780273438103e-07	5.326897594211143750e+14	6.659384234292304550e-09
5.637899780273437796e-07	5.317449221941651875e+14	1.044949300965661048e-08
5.647899780273437488e-07	5.308034307674734375e+14	3.011469811810598194e-09
5.657899780273437181e-07	5.298652674005326250e+14	1.659563694399907705e-08
5.667899780273437932e-07	5.289304144780362500e+14	1.502004798924542433e-09
5.677899780273437624e-07	5.279988545087749375e+14	2.442403801491954212e-08
5.687899780273437317e-07	5.270705701245458750e+14	1.227153635115548123e-08
5.697899780273438068e-07	5.261455440790733125e+14	1.049529010354105979e-08
5.707899780273437761e-07	5.252237592469403750e+14	2.033137699913252538e-08
5.717899780273437453e-07	5.243051986225325625e+14	7.363090567926839621e-09
5.727899780273438204e-07	5.233898453189915000e+14	7.251282597866390809e-09
5.737899780273437897e-07	5.224776825671805000e+14	1.648968513349731878e-08
5.747899780273437589e-07	5.215686937146603125e+14	9.680935906949012190e-09
5.757899780273437282e-07	5.206628622246758125e+14	1.134514452937062235e-08
5.767899780273438033e-07	5.197601716751531250e+14	4.312657867252684306e-09
5.777899780273437726e-07	5.188606057577073125e+14	3.444309710795063072e-08
5.787899780273437418e-07	5.179641482766601875e+14	2.550909081484320633e-08
5.797899780273438170e-07	5.170707831480683750e+14	2.284373858907910031e-08
5.807899780273437862e-07	5.161804943987612500e+14	1.574094957625920731e-08
5.817899780273437555e-07	5.152932661653891875e+14	2.506366614865779830e-09
5.827899780273438306e-07	5.144090826934812500e+14	2.144324394602503619e-08
5.837899780273437998e-07	5.135279283365125000e+14	4.319453839790794353e-08
5.847899780273437691e-07	5.126497875549813750e+14	3.289939265049815720e-08
5.857899780273437383e-07	5.117746449154958750e+14	7.163535287178400330e-08
5.867899780273438135e-07	5.109024850898697500e+14	2.990825753200073259e-08
5.877899780273437827e-07	5.100332928542271875e+14	4.004923562582327424e-08
5.887899780273437520e-07	5.091670530881173750e+14	2.048993520874299073e-08
5.897899780273438271e-07	5.083037507736373125e+14	6.117045391131177619e-08
5.907899780273437963e-07	5.074433709945644375e+14	2.722237571981415650e-09
5.917899780273437656e-07	5.065858989354970625e+14	5.603996193472492000e-08
5.927899780273438407e-07	5.057313198810041250e+14	6.970934663758225666e-08
5.937899780273438100e-07	5.048796192147835000e+14	1.124421055408777778e-07
5.947899780273437792e-07	5.040307824188286875e+14	7.009495461243394943e-08
5.957899780273437485e-07	5.031847950726036250e+14	8.380919300943706362e-08
5.967899780273438236e-07	5.023416428522264375e+14	2.213168251710560236e-07
5.977899780273437928e-07	5.015013115296607500e+14	2.855624988201015145e-08
5.987899780273437621e-07	5.006637869719155000e+14	5.243958816494036943e-08
5.997899780273438372e-07	4.998290551402523750e+14	2.627937519869226758e-08
6.007899780273438065e-07	4.989971020894018750e+14	9.106478834932608904e-08
6.017899780273437757e-07	4.981679139667862500e+14	9.536577942049565053e-08
6.027899780273438509e-07	4.973414770117508125e+14	1.297458572408065832e-07
6.037899780273438201e-07	4.965177775548028750e+14	2.265351923778574719e-07
6.047899780273437893e-07	4.956968020168577500e+14	2.985161211469873346e-08
6.057899780273437586e-07	4.948785369084929375e+14	5.775639797802857313e-08
6.067899780273438337e-07	4.940629688292090625e+14	1.116604759204658841e-07
6.077899780273438030e-07	4.932500844666982500e+14	4.824097339047614992e-08
6.087899780273437722e-07	4.924398705961201250e+14	6.263985781038815243e-08
6.097899780273438474e-07	4.916323140793843750e+14	3.580421973871468616e-08
6.107899780273438166e-07	4.908274018644407500e+14	5.476411680537612878e-08
6.117899780273436800e-07	4.900251209845756875e+14	4.199516223096213325e-08
6.127899780273436492e-07	4.892254585577161250e+14	9.538191505461231304e-08
6.137899780273437244e-07	4.884284017857400625e+14	1.352573712181115404e-07
6.147899780273436936e-07	4.876339379537938750e+14	4.367344875843548531e-08
6.157899780273436629e-07	4.868420544296158125e+14	1.154526478326785031e-07
6.167899780273437380e-07	4.860527386628670625e+14	1.615893280736808853e-07
6.177899780273437072e-07	4.852659781844681250e+14	1.183368656589292398e-07
6.187899780273436765e-07	4.844817606059425625e+14	9.771760862994586341e-08
6.197899780273437516e-07	4.837000736187668125e+14	1.367565899396267009e-07
6.207899780273437209e-07	4.829209049937258125e+14	1.390960432549790598e-07
6.217899780273436901e-07	4.821442425802758750e+14	1.475308727247911755e-07
6.227899780273436594e-07	4.813700743059124375e+14	1.055539973199164255e-07
6.237899780273437345e-07	4.805983881755450000e+14	1.468835109962008784e-07
6.247899780273437037e-07	4.798291722708773750e+14	1.008474764010207171e-07
6.257899780273436730e-07	4.790624147497943125e+14	6.787356771911722822e-08
6.267899780273437481e-07	4.782981038457535000e+14	2.396729851354334248e-07
6.277899780273437174e-07	4.775362278671839375e+14	9.151517529660544319e-09
6.287899780273436866e-07	4.767767751968896250e+14	9.613941095926865401e-08
6.297899780273437617e-07	4.760197342914590625e+14	4.969354799421120115e-08
6.307899780273437310e-07	4.752650936806806250e+14	1.693757007857958180e-07
6.317899780273437002e-07	4.745128419669630625e+14	9.329118580030999525e-08
6.327899780273436695e-07	4.737629678247615625e+14	3.738674750568685988e-08
6.337899780273437446e-07	4.730154600000096875e+14	8.493837030336758451e-08
6.347899780273437139e-07	4.722703073095561250e+14	5.881550004255169419e-08
6.357899780273436831e-07	4.715274986406071875e+14	3.944679961033591897e-07
