2.000466386000000409e-06	1.498612823979737500e+14	4.166368275654173228e-10
2.002074477999999813e-06	1.497409118862959688e+14	3.757516109031981556e-10
2.003682570000000064e-06	1.496207345857183438e+14	3.409049906946039606e-10
2.005290662000000315e-06	1.495007500314186250e+14	3.114552302330064669e-10
2.006898753999999720e-06	1.493809577600644688e+14	2.859334176692838438e-10
2.008506845999999971e-06	1.492613573098072500e+14	2.654155443107750254e-10
2.010114938000000222e-06	1.491419482202763438e+14	2.478098771845922766e-10
2.011723030000000050e-06	1.490227300325730938e+14	2.319554166413041427e-10
2.013331121999999878e-06	1.489037022892650625e+14	2.197073265097495653e-10
2.014939214000000129e-06	1.487848645343799375e+14	2.097551000929346174e-10
2.016547305999999957e-06	1.486662163133999688e+14	1.980314034814476565e-10
2.018155398000000208e-06	1.485477571732560625e+14	1.894262576713101260e-10
2.019763490000000036e-06	1.484294866623220312e+14	1.794186644520023932e-10
2.021371581999999863e-06	1.483114043304087500e+14	1.721904831749991347e-10
2.022979674000000115e-06	1.481935097287586250e+14	1.653593833844823866e-10
2.024587766000000366e-06	1.480758024100398438e+14	1.568615639466859992e-10
2.026195857999999770e-06	1.479582819283406250e+14	1.512675236271599747e-10
2.027803949000000124e-06	1.478409479120705625e+14	1.464010170345961752e-10
2.029412040999999951e-06	1.477237997722119375e+14	1.420504407621530352e-10
2.031020133000000203e-06	1.476068371401023438e+14	1.383452066577648248e-10
2.032628225000000030e-06	1.474900595754543438e+14	1.354194577317782529e-10
2.034236316999999858e-06	1.473734666393727500e+14	1.314175007584541318e-10
2.035844409000000109e-06	1.472570578943491250e+14	1.297043522767058028e-10
2.037452501000000360e-06	1.471408329042562500e+14	1.285685088256992030e-10
2.039060592999999765e-06	1.470247912343426875e+14	1.281856497596199520e-10
2.040668685000000016e-06	1.469089324512273750e+14	1.294779074858373356e-10
2.042276777000000267e-06	1.467932561228942500e+14	1.297600976578065391e-10
2.043884868999999671e-06	1.466777618186868750e+14	1.304512283254007657e-10
2.045492960999999923e-06	1.465624491093030000e+14	1.315757372783116517e-10
2.047101053000000174e-06	1.464473175667894062e+14	1.331588012035229379e-10
2.048709144999999578e-06	1.463323667645365312e+14	1.363276062410687455e-10
2.050317237000000253e-06	1.462175962772730625e+14	1.396858769091182631e-10
2.051925329000000504e-06	1.461030056810610000e+14	1.431500699083337506e-10
2.053533420999999908e-06	1.459885945532901875e+14	1.489065308599814319e-10
2.055141513000000160e-06	1.458743624726731875e+14	1.540466936031188375e-10
2.056749604999999987e-06	1.457603090192400938e+14	1.612174520246383139e-10
2.058357696999999815e-06	1.456464337743334375e+14	1.685467494902679130e-10
2.059965788000000169e-06	1.455327363912511875e+14	1.779372824434296865e-10
2.061573879999999996e-06	1.454192163125388438e+14	1.880743386615240591e-10
2.063181971999999824e-06	1.453058731942041250e+14	1.990915018935663688e-10
2.064790064000000075e-06	1.451927066227881875e+14	2.118629748388966212e-10
2.066398155999999903e-06	1.450797161861191562e+14	2.266099783256020772e-10
2.068006248000000154e-06	1.449669014733073438e+14	2.431761106655460804e-10
2.069614340000000406e-06	1.448542620747399688e+14	2.614273867856158973e-10
2.071222431999999810e-06	1.447417975820764062e+14	2.822787105450087538e-10
2.072830524000000061e-06	1.446295075882431250e+14	3.088494187903332691e-10
2.074438616000000312e-06	1.445173916874289375e+14	3.367419251560156322e-10
2.076046707999999716e-06	1.444054494750799375e+14	3.712511757719160527e-10
2.077654799999999968e-06	1.442936805478946875e+14	4.086107891630588650e-10
2.079262892000000219e-06	1.441820845038194375e+14	4.545270515453122177e-10
2.080870984000000047e-06	1.440706609420432812e+14	5.074154653816124894e-10
2.082479076000000298e-06	1.439594094629933125e+14	5.655387918452705609e-10
2.084087168000000126e-06	1.438483296683298750e+14	6.367895007749494055e-10
2.085695259999999953e-06	1.437374211609417812e+14	7.201713500624764574e-10
2.087303351999999781e-06	1.436266835449416875e+14	8.176757153416515996e-10
2.088911444000000032e-06	1.435161164256611875e+14	9.318635378147697438e-10
2.090519535999999860e-06	1.434057194096463125e+14	1.067984278935878574e-09
2.092127626999999790e-06	1.432954921731455312e+14	1.228095857126674914e-09
2.093735718999999618e-06	1.431854341880290000e+14	1.420323391374129719e-09
2.095343811000000293e-06	1.430755451330559688e+14	1.656994981245212608e-09
2.096951903000000544e-06	1.429658246195835312e+14	1.924950114648318219e-09
2.098559994999999948e-06	1.428562722601600000e+14	2.244387307246911468e-09
2.100168087000000199e-06	1.427468876685202188e+14	2.629994966954058712e-09
2.101776178999999604e-06	1.426376704595813438e+14	3.064097561168637962e-09
2.103384270999999855e-06	1.425286202494380000e+14	3.580162116874308326e-09
